frame,frame_difference,global_motion,face_motion,head_motion,upper_body_motion,arm_motion,mouth_motion,motion_intensity
187,0.002257845540176855,0.08117327094078064,0.17348378896713257,0.12149515002965927,0.05279260873794556,0.04594159498810768,0.1958252638578415,0.0973536355420947
188,0.002121810121107266,0.06854297965765,0.1583767533302307,0.10542609542608261,0.04852498695254326,0.039670723490417004,0.18486471474170685,0.08670049662701784
189,0.0024974468954248367,0.08109039068222046,0.16349565982818604,0.11788831651210785,0.05923556908965111,0.05253025144338608,0.15755455195903778,0.09297040477395058
190,0.002067203719723183,0.06834561377763748,0.14684656262397766,0.10115222632884979,0.04972372204065323,0.045402707532048225,0.15129375457763672,0.08173725346103311
191,0.0021421448481353327,0.07297145575284958,0.1434112787246704,0.104363813996315,0.05750010162591934,0.051098981872200966,0.14599643647670746,0.0852701281197369
192,0.0023801843041138023,0.07734616100788116,0.13856832683086395,0.10473459213972092,0.06529545783996582,0.05319105461239815,0.14211617410182953,0.08763327609747648
193,0.0021029171472510574,0.05993834137916565,0.12898550927639008,0.09228892624378204,0.05521310865879059,0.041678814217448235,0.13779368996620178,0.0757496283762157
194,0.0023925893886966552,0.0817379280924797,0.14106935262680054,0.1075359508395195,0.05885479226708412,0.054454583674669266,0.1344299465417862,0.08733410354703663
195,0.002075764129181084,0.07812170684337616,0.17386353015899658,0.1269644945859909,0.06150609627366066,0.042360516265034676,0.22412963211536407,0.1031633802689612
196,0.0028209102268358325,0.09393204003572464,0.2205459624528885,0.15449783205986023,0.085380919277668,0.05630876682698727,0.2675932049751282,0.12718750460073353
197,0.0030031418204536716,0.10515116900205612,0.25674062967300415,0.17557090520858765,0.08277754485607147,0.0627643521875143,0.29090777039527893,0.1393865820579231
198,0.0022252559111880046,0.08840124309062958,0.2508864998817444,0.1638747751712799,0.06900536268949509,0.04012496955692768,0.28613659739494324,0.12523170428350566
199,0.0025459258458285275,0.09387573599815369,0.23322708904743195,0.16400817036628723,0.07321076840162277,0.05153561383485794,0.25552064180374146,0.1247380655258894
200,0.0026377775374855825,0.08818615227937698,0.21968762576580048,0.15310119092464447,0.06814667582511902,0.0510468240827322,0.2543635070323944,0.11942072359845043
201,0.002599991589773164,0.08735857903957367,0.22429558634757996,0.1529724895954132,0.07320690155029297,0.04923292249441147,0.2604212164878845,0.12069278873503207
202,0.0024626045271049597,0.08737778663635254,0.22041165828704834,0.14829719066619873,0.07108920812606812,0.048083189874887466,0.2599913477897644,0.11888764623552561
203,0.0017819768838908112,0.058462969958782196,0.10437100380659103,0.06663835048675537,0.055380843579769135,0.03372809011489153,0.09553559124469757,0.06130799596197903
204,0.0023606605632449057,0.07492916285991669,0.12448927015066147,0.08845113217830658,0.06575451791286469,0.04906800575554371,0.18991447985172272,0.0895096199400723
205,0.0029204212322183776,0.10787878185510635,0.2899571359157562,0.18230842053890228,0.08149382472038269,0.05389608256518841,0.3847191631793976,0.1540858975611627
206,0.0022796820934256052,0.08700688183307648,0.27957379817962646,0.16610950231552124,0.07218560576438904,0.04313139244914055,0.37775909900665283,0.14026870664209126
207,0.0023334474721261054,0.08471474796533585,0.2191113531589508,0.13612215220928192,0.05704525113105774,0.048015642911195755,0.2562214434146881,0.11207324605435132
208,0.0022391928585159555,0.07244725525379181,0.1629728525876999,0.11113355308771133,0.05035478621721268,0.04598064161837101,0.13664276897907257,0.08327218802645803
209,0.0020498426086120723,0.05972162261605263,0.07021837681531906,0.06265728920698166,0.03939651697874069,0.04291638918220997,0.05826312303543091,0.05372135562822223
210,0.0017253279988465975,0.048905063420534134,0.0493822917342186,0.04197673499584198,0.028645668178796768,0.036825994960963726,0.0426497720181942,0.04053455482237041
211,0.001643118031526336,0.046169575303792953,0.1030835285782814,0.06484661996364594,0.03560526669025421,0.02870847098529339,0.15880058705806732,0.06286352494731545
212,0.002481978085351788,0.07164496928453445,0.17707568407058716,0.11387616395950317,0.05230355262756348,0.04175316449254751,0.2159089595079422,0.09527930467389524
213,0.0023705726163014227,0.07133721560239792,0.16056522727012634,0.10439830273389816,0.0535864531993866,0.044296433217823505,0.18945951759815216,0.08952876244671643
214,0.0014548490965013456,0.04326567426323891,0.09611909091472626,0.06268247961997986,0.022028066217899323,0.026452263817191124,0.0942828357219696,0.049091400597244504
215,0.0018890270569011918,0.05720140412449837,0.10347847640514374,0.07168110460042953,0.03399842604994774,0.039424934424459934,0.08390122652053833,0.057627766700461505
216,0.002023320357554787,0.052228059619665146,0.09280622750520706,0.06658848375082016,0.03478496894240379,0.0383392283692956,0.08901461213827133,0.05583529089577496
217,0.002367478854286813,0.06898344308137894,0.15304683148860931,0.10486703366041183,0.04796585813164711,0.045939153991639614,0.17836926877498627,0.08666152014397084
218,0.0020446162533640905,0.067551389336586,0.17065688967704773,0.11002526432275772,0.04091961681842804,0.04033079091459513,0.18774689733982086,0.08677796349860728
219,0.0018503700499807767,0.055533748120069504,0.1337093561887741,0.08972011506557465,0.03762326389551163,0.03744770586490631,0.1588660180568695,0.07328166600316763
220,0.0023473844194540562,0.0697951465845108,0.1510181874036789,0.09958528727293015,0.04142912104725838,0.04148418176919222,0.16646093130111694,0.08182380084879697
221,0.002113820405613226,0.06053252890706062,0.1408722996711731,0.0937575176358223,0.038546375930309296,0.03675732109695673,0.1546778529882431,0.07496128183789551
222,0.0018805267204921184,0.059065960347652435,0.14056694507598877,0.09880504757165909,0.046942442655563354,0.032829237170517445,0.15863455832004547,0.07729354572482407
223,0.0018045943867743175,0.05750076845288277,0.14499516785144806,0.09622479230165482,0.04266415163874626,0.0312556978315115,0.19516213238239288,0.08069872597232461
224,0.0023852604767397156,0.06517308205366135,0.15481308102607727,0.1026749461889267,0.05342070758342743,0.04061704594641924,0.1908213198184967,0.08710583020932972
225,0.002453833861976163,0.07114172726869583,0.1259513944387436,0.09534108638763428,0.05949358642101288,0.04690205305814743,0.1345701515674591,0.08048842072486878
226,0.002047229430988082,0.0663706436753273,0.12318091839551926,0.09004265815019608,0.05754704400897026,0.04171240143477917,0.13778018951416016,0.07721993004903198
227,0.002040170847750865,0.05948442965745926,0.12043014168739319,0.09094378352165222,0.05770189315080643,0.040002090856432915,0.1465534120798111,0.0767767613194883
228,0.0023013384275278738,0.06978151202201843,0.14484751224517822,0.1039053425192833,0.06409803032875061,0.04415594041347504,0.17327721416950226,0.08845745109021665
229,0.002322333958093041,0.0700111985206604,0.16461917757987976,0.11453964561223984,0.06634216755628586,0.04215981438755989,0.20936763286590576,0.09665161456912755
230,0.0019789263744713573,0.06651319563388824,0.165255606174469,0.11376528441905975,0.0626893863081932,0.04241974279284477,0.21001648902893066,0.09506753917783498
231,0.0020488514033064208,0.06520333141088486,0.17188960313796997,0.11493396759033203,0.060661252588033676,0.03861819766461849,0.2154279351234436,0.09483263408765197
232,0.0022145028354479046,0.06922008097171783,0.17567551136016846,0.1169537901878357,0.06149721145629883,0.040568480268120766,0.22225052118301392,0.09784718567505479
233,0.0023575067281814688,0.07044664770364761,0.17002643644809723,0.11632198095321655,0.05449569597840309,0.04031003545969725,0.20067116618156433,0.09345476339571177
234,0.002012146770472895,0.06448201835155487,0.1736069768667221,0.11371050775051117,0.050507545471191406,0.03534603305160999,0.2147817462682724,0.09186557726934552
235,0.0018158280469050365,0.057248521596193314,0.14054308831691742,0.0944206640124321,0.04376460984349251,0.03411875665187836,0.1566668450832367,0.07509514156728983
236,0.002144127258746636,0.0607919879257679,0.13839346170425415,0.09310397505760193,0.05094023793935776,0.037633588537573814,0.1553477644920349,0.07734310830011963
237,0.001898518598615917,0.045527078211307526,0.08223801106214523,0.0597088485956192,0.038528043776750565,0.034646809101104736,0.07893310487270355,0.05097395285964012
238,0.0015747549019607843,0.03937441483139992,0.07607477903366089,0.05152539536356926,0.03714900091290474,0.03422488085925579,0.0757698267698288,0.04659547647461295
239,0.0017672890234525184,0.04397016391158104,0.09101315587759018,0.06103101745247841,0.03683536499738693,0.032547264359891415,0.10078984498977661,0.05353217273019254
240,0.001918192522106882,0.04703288897871971,0.09265254437923431,0.06253321468830109,0.03914765641093254,0.031239486299455166,0.10612037032842636,0.05566687229089439
241,0.0019612348615916956,0.04579233378171921,0.08649126440286636,0.05938400700688362,0.03258746117353439,0.03289242833852768,0.08363976329565048,0.050297505520284176
242,0.0014407319300269127,0.034052036702632904,0.050769586116075516,0.03224070370197296,0.023651115596294403,0.03054421115666628,0.09483900666236877,0.04024875280447304
243,0.0015803416955017303,0.03507537394762039,0.04982001334428787,0.034877706319093704,0.0245213583111763,0.03343700524419546,0.03674745187163353,0.03309852323494852
244,0.0018989991830065359,0.038777489215135574,0.052255779504776,0.03780562803149223,0.030143972486257553,0.03460388723760843,0.025601470842957497,0.03429457581602037
245,0.0019613249711649366,0.04691831022500992,0.07367157191038132,0.052471138536930084,0.0421220138669014,0.03715069591999054,0.07087218761444092,0.049375771135091784
246,0.0015337550461361016,0.03716878965497017,0.06815230846405029,0.04520915076136589,0.02647443488240242,0.03099707793444395,0.07075885683298111,0.04124321515671909
247,0.001645040369088812,0.04178682342171669,0.07378827035427094,0.05322647467255592,0.03776589408516884,0.03515566512942314,0.08347737789154053,0.049049255214631556
248,0.001973669982698962,0.04210660979151726,0.0706099197268486,0.04824598506093025,0.03492570295929909,0.03745682816952467,0.08328394591808319,0.04773502792231738
249,0.002088169213763937,0.04646885395050049,0.07901065796613693,0.056709710508584976,0.04110514372587204,0.03818499390035868,0.08142346143722534,0.051898535164073105
250,0.0016750168204536717,0.038872137665748596,0.06681642681360245,0.05160176753997803,0.035239916294813156,0.03358755726367235,0.07740918546915054,0.04628292378969491
251,0.0017792735966935794,0.04494597017765045,0.0798826739192009,0.05541828274726868,0.0393717922270298,0.03763984143733978,0.09595285356044769,0.052969686910510065
252,0.002057081410995771,0.047927405685186386,0.08074399828910828,0.058358605951070786,0.04438742250204086,0.03566551394760609,0.08777530491352081,0.0537906720675528
253,0.0021502547097270283,0.04954993352293968,0.09152296930551529,0.06149068474769592,0.041288770735263824,0.039224897511303425,0.11572831124067307,0.059219612563028934
254,0.0015086745482506727,0.03229974955320358,0.04235149174928665,0.030776698142290115,0.026160217821598053,0.03096000663936138,0.022266898304224014,0.029081187006086112
255,0.0015886317762399077,0.03477279096841812,0.05633746460080147,0.03860640153288841,0.025872094556689262,0.029204665683209896,0.06346507370471954,0.037486329367384316
256,0.0019218269415609381,0.043260395526885986,0.06634049862623215,0.0511077418923378,0.03868850693106651,0.03584763593971729,0.07113099843263626,0.04731971347704529
257,0.0019075295559400232,0.038887519389390945,0.059323299676179886,0.044791288673877716,0.035694021731615067,0.03604908287525177,0.062477871775627136,0.04284465078264475
258,0.0013663614955786237,0.026740888133645058,0.020292110741138458,0.020353108644485474,0.023228785023093224,0.025025046430528164,0.01190409529954195,0.021994552686810494
259,0.0015401227893118033,0.033981554210186005,0.04108114168047905,0.029867330566048622,0.028271427378058434,0.030644293874502182,0.03485318645834923,0.03148858604952693
260,0.0018972270280661282,0.036738112568855286,0.04957861825823784,0.03664657101035118,0.03230420500040054,0.03255465067923069,0.04636078327894211,0.03664933590218425
261,0.0025366445597846984,0.04808133468031883,0.05909345671534538,0.04820427671074867,0.04151292145252228,0.039905025623738766,0.052516307681798935,0.04620502921752631
262,0.001265829248366013,0.024937747046351433,0.02417592518031597,0.01646273024380207,0.019341837614774704,0.027003681287169456,0.01568860001862049,0.020775565914809703
263,0.001419586216839677,0.028895055875182152,0.02300853468477726,0.022162145003676414,0.0202837735414505,0.026753279380500317,0.018587913364171982,0.023751623956486584
264,0.0024061658977316417,0.04611567035317421,0.049986518919467926,0.04159468039870262,0.03705635666847229,0.04279113933444023,0.04298212751746178,0.04231954470276833
265,0.0016714424740484428,0.0353466235101223,0.045845769345760345,0.03532261401414871,0.034582410007715225,0.033901238813996315,0.060083646327257156,0.03866790072992444
266,0.0014019247404844291,0.030394813045859337,0.04020129516720772,0.030095776543021202,0.027689527720212936,0.02693574782460928,0.04798154532909393,0.03188307131640613
267,0.0014191056324490581,0.031070753931999207,0.04380360245704651,0.032968759536743164,0.027958601713180542,0.028055566363036633,0.06497720628976822,0.03555845390073955
268,0.0016644439638600539,0.034293800592422485,0.04623304307460785,0.033205799758434296,0.03152092918753624,0.030528332106769085,0.06910325586795807,0.03810397217981517
269,0.001787353421760861,0.041842635720968246,0.052305128425359726,0.04454362019896507,0.03892645239830017,0.03651164285838604,0.061914846301078796,0.04409753164276481
270,0.001536878844675125,0.0392012745141983,0.06985796988010406,0.050570134073495865,0.03282403573393822,0.030221265740692616,0.11383845657110214,0.05056456224061549
271,0.0014450571895424835,0.03528806194663048,0.04694313928484917,0.0377112478017807,0.029285388067364693,0.029614731669425964,0.06121419370174408,0.03773783072829247
272,0.0016963427527873895,0.03636328876018524,0.041000042110681534,0.03749554231762886,0.03387388959527016,0.03279498778283596,0.04170781001448631,0.03639332732185721
273,0.00185406454248366,0.04421745985746384,0.08526191860437393,0.0563032403588295,0.03534804284572601,0.03545477334409952,0.12774845957756042,0.056682403171435
274,0.0014938365051903114,0.03540262207388878,0.08448051661252975,0.052654486149549484,0.02699025720357895,0.027058618143200874,0.12050114572048187,0.04954766029492021
275,0.0014525663206459054,0.035257622599601746,0.06971963495016098,0.04436662793159485,0.02680780552327633,0.027956553734838963,0.09383411705493927,0.0435591993201524
276,0.0018291342272203,0.04243842512369156,0.07654134929180145,0.0510612428188324,0.03228012099862099,0.034278715029358864,0.09174156934022903,0.04877395572140813
277,0.0017364715494040755,0.03637716546654701,0.04100145027041435,0.032028015702962875,0.02838028408586979,0.030945091508328915,0.03732944652438164,0.0330698289629072
278,0.0014282667723952325,0.02710033766925335,0.029184894636273384,0.023392580449581146,0.02273610047996044,0.0261208089068532,0.01898822747170925,0.024004499251022937
279,0.0014399810169165705,0.026624353602528572,0.02854396402835846,0.021077431738376617,0.020246850326657295,0.026597407646477222,0.025508400052785873,0.02391769870184362
280,0.001858389801999231,0.03611275181174278,0.03808808699250221,0.0314013734459877,0.02843601256608963,0.03319025691598654,0.02888251468539238,0.03197173445485532
281,0.0019246503748558247,0.037791673094034195,0.04153719171881676,0.034072306007146835,0.03258783370256424,0.03639507479965687,0.03808923810720444,0.03573235327377916
282,0.001300281141868512,0.027005115523934364,0.048890162259340286,0.028795039281249046,0.016907578334212303,0.02360206190496683,0.112306147813797,0.03785167549736798
283,0.0014903522683583238,0.02980469912290573,0.03833840787410736,0.0270967036485672,0.02489907294511795,0.030341550707817078,0.047747574746608734,0.031027383655309677
284,0.0018137855632449058,0.03577651083469391,0.04591735824942589,0.03546706959605217,0.031333744525909424,0.03236417006701231,0.049576032906770706,0.036389282969757915
285,0.0019029640042291425,0.042050521820783615,0.061017971485853195,0.04595034196972847,0.03678290545940399,0.0359957879409194,0.06556649506092072,0.04457539713941515
286,0.0012324586697424068,0.025461021810770035,0.02233908884227276,0.015790631994605064,0.020306363701820374,0.025767387822270393,0.025238703936338425,0.022134320437908174
287,0.0014819420415224912,0.03230923041701317,0.041333120316267014,0.028342626988887787,0.026406189426779747,0.028758740052580833,0.032236579805612564,0.02964055122807622
288,0.0017689410322952708,0.03644821420311928,0.04145711660385132,0.03173716738820076,0.03202858939766884,0.03248030599206686,0.03715544566512108,0.03390646035782993
289,0.0018828695693963858,0.03888959810137749,0.06853481382131577,0.048435091972351074,0.03002043254673481,0.0336173539981246,0.10551808029413223,0.048777512600645424
290,0.002232314494425221,0.07116051763296127,0.20550210773944855,0.15076281130313873,0.07024763524532318,0.028488031588494778,0.4055838882923126,0.13380595519207417
291,0.0024186911284121496,0.09090450406074524,0.29837673902511597,0.19942706823349,0.0911971777677536,0.03265256807208061,0.564171314239502,0.17917501877993344
292,0.0022786308150711267,0.06629803776741028,0.17421598732471466,0.12625253200531006,0.059797000139951706,0.03636827785521746,0.2725846469402313,0.10597140674479305
293,0.0017823373221837755,0.040359977632761,0.06023525819182396,0.04389979690313339,0.03232983499765396,0.030323810875415802,0.05035380646586418,0.03959243275225163
294,0.001640655036524414,0.04291190207004547,0.11930777877569199,0.07044260203838348,0.03140833601355553,0.025518436916172504,0.23166930675506592,0.07308065679855645
295,0.0017764501633986927,0.05319404602050781,0.15938903391361237,0.09708990901708603,0.04437914863228798,0.02661930862814188,0.2987801134586334,0.09490153499878942
296,0.0019436034217608612,0.05310002341866493,0.12997910380363464,0.08329953998327255,0.04776318371295929,0.033997911028563976,0.1849299818277359,0.07621640606783331
297,0.0019991409554017685,0.052628397941589355,0.08542859554290771,0.06283403933048248,0.048947229981422424,0.036610894836485386,0.12238747626543045,0.06225808427669108
298,0.001847456507112649,0.05455790460109711,0.12805426120758057,0.09069149941205978,0.05343375355005264,0.02819987665861845,0.23030327260494232,0.08526989656500518
299,0.00226220083621684,0.07579247653484344,0.20395730435848236,0.13222971558570862,0.06979072839021683,0.037216758355498314,0.34652167558670044,0.1228729793988168
300,0.002503634419454056,0.08180935680866241,0.20492732524871826,0.13310135900974274,0.07321847230195999,0.047756677493453026,0.3344947397708893,0.1251998501084745
301,0.0025778847078046906,0.08256866782903671,0.19191356003284454,0.13415129482746124,0.08093244582414627,0.05058480054140091,0.2606514096260071,0.11644495844841003
302,0.002256403787004998,0.07703493535518646,0.18843106925487518,0.1323069930076599,0.07780900597572327,0.04626980610191822,0.2624364495277405,0.11357243763282895
303,0.0024659686178392926,0.09074573963880539,0.2376503199338913,0.1651007980108261,0.09472564607858658,0.048340585082769394,0.3260413408279419,0.13813635129481555
304,0.0026785671376393693,0.09518187493085861,0.2588117718696594,0.17359741032123566,0.09299326688051224,0.05306692607700825,0.3586759567260742,0.1467563802935183
305,0.0029749675605536333,0.11108527332544327,0.29074907302856445,0.19689078629016876,0.10296103358268738,0.06025570631027222,0.3901110887527466,0.16428713433444497
306,0.0026445357554786618,0.1011112704873085,0.2627396583557129,0.18237251043319702,0.10070870071649551,0.05180344171822071,0.34093376994132996,0.14894516194239257
307,0.00297869208958093,0.11474210023880005,0.2915070950984955,0.20457905530929565,0.12007461488246918,0.062393445521593094,0.3276882469654083,0.16120384234935045
308,0.00332735606497501,0.11570298671722412,0.272840291261673,0.20080354809761047,0.12261209636926651,0.07405085116624832,0.32576119899749756,0.16264963559806347
309,0.003446781286043829,0.12123455107212067,0.2424132525920868,0.1922711282968521,0.1334458589553833,0.08858182281255722,0.23895852267742157,0.15329936273396016
310,0.00311791138023837,0.1192309558391571,0.2643798589706421,0.20736408233642578,0.14755873382091522,0.08462616428732872,0.280965119600296,0.16474054750055075
311,0.003415933775470973,0.14516586065292358,0.37609562277793884,0.2759934365749359,0.17135931551456451,0.08180044963955879,0.48154762387275696,0.22227272111922503
312,0.003940401528258362,0.159946471452713,0.4434543550014496,0.3148243725299835,0.17946238815784454,0.08612071350216866,0.5723782777786255,0.2514932038262486
313,0.004462916906958861,0.19229064881801605,0.5446301102638245,0.37454932928085327,0.20925480127334595,0.10475815832614899,0.7599404454231262,0.3111758124828339
314,0.004150657199154171,0.18944571912288666,0.5360161066055298,0.3665851354598999,0.21145784854888916,0.10597200691699982,0.799689531326294,0.3150387972593307
315,0.0035750672818146865,0.15500225126743317,0.3999214172363281,0.28949683904647827,0.19618330895900726,0.09179649502038956,0.49287429451942444,0.23597431652247905
316,0.003810373414071511,0.1544078141450882,0.38804569840431213,0.2797691226005554,0.19304373860359192,0.09145166352391243,0.5263004302978516,0.23778395447880027
317,0.003819414407920031,0.154051274061203,0.3892052173614502,0.2791036069393158,0.18034473061561584,0.08876455947756767,0.5088615417480469,0.2321699781343341
318,0.0033197568242983467,0.14243455231189728,0.383095920085907,0.26766517758369446,0.15465858578681946,0.08605534210801125,0.4911002218723297,0.21865791935473683
319,0.003095353950403691,0.12739044427871704,0.33806905150413513,0.23688241839408875,0.14000776410102844,0.0702006183564663,0.41670629382133484,0.19070966240018605
320,0.0033476907920030755,0.13384364545345306,0.33238446712493896,0.23600146174430847,0.14507591724395752,0.07224959880113602,0.41100192070007324,0.19250766180455686
321,0.0038118452037677816,0.15327072143554688,0.40052154660224915,0.27665281295776367,0.16249532997608185,0.09390899911522865,0.5152327418327332,0.2299794841185212
322,0.0038901203863898498,0.17255011200904846,0.5451990962028503,0.35813942551612854,0.1553165465593338,0.08443094417452812,0.7127518057823181,0.28189539413899184
323,0.004229082564398308,0.20425060391426086,0.7272087931632996,0.46572762727737427,0.15584850311279297,0.08893325179815292,0.9444898962974548,0.3523394256085157
324,0.004243049548250673,0.19507896900177002,0.7160500288009644,0.45096445083618164,0.13514968752861023,0.08362537994980812,0.9109106063842773,0.33669070426374675
325,0.004292519703960015,0.17527182400226593,0.593630313873291,0.366551011800766,0.1203431710600853,0.09279348701238632,0.7325497269630432,0.2827748315781355
326,0.003734350970780469,0.15197594463825226,0.45170503854751587,0.28290557861328125,0.11102385818958282,0.09254364855587482,0.552668035030365,0.22733730079606176
327,0.0036723255478662052,0.14133720099925995,0.3683265149593353,0.2225712388753891,0.10890832543373108,0.0916539616882801,0.39538681507110596,0.18546980429440735
328,0.0038958273260284505,0.1458956003189087,0.32153815031051636,0.20215290784835815,0.11192860454320908,0.10578765533864498,0.3127804398536682,0.1720602432452142
329,0.0040673358804306035,0.1566064953804016,0.3060093820095062,0.20176993310451508,0.09418204426765442,0.10870656929910183,0.291864275932312,0.1688066332601011
330,0.004019307477893118,0.16237640380859375,0.2918615937232971,0.18971389532089233,0.0949275866150856,0.1689223051071167,0.3059036433696747,0.17971187874674796
331,0.004324448529411765,0.1877531111240387,0.2983750104904175,0.20894218981266022,0.1432207226753235,0.21986114978790283,0.34335899353027344,0.21383379980921746
332,0.004495206170703575,0.19123302400112152,0.26945772767066956,0.19375476241111755,0.14106903970241547,0.23116322234272957,0.26862818002700806,0.2012313485518098
333,0.004076767349096501,0.15812095999717712,0.18250113725662231,0.13542407751083374,0.13444004952907562,0.23907404206693172,0.1964656561613083,0.16769790386781097
334,0.00353770184544406,0.14324620366096497,0.13138295710086823,0.10127265006303787,0.1251484602689743,0.24226293340325356,0.08872079104185104,0.13814925361424685
335,0.0032308186755094196,0.12583310902118683,0.07685498893260956,0.07036739587783813,0.1225704774260521,0.2169908545911312,0.05504598096013069,0.11625815458595752
336,0.0033880298442906572,0.1217375099658966,0.07926023751497269,0.07271061837673187,0.11872696876525879,0.2062221821397543,0.05657748505473137,0.11352728018537163
337,0.0030097198193002692,0.10105327516794205,0.05866621807217598,0.05682878941297531,0.11072690784931183,0.16806540451943874,0.05636570230126381,0.09642733367159963
338,0.002584012158785083,0.0888887494802475,0.08205395936965942,0.06770142167806625,0.10911659151315689,0.12344734743237495,0.08230751752853394,0.09212070595473051
339,0.0034560926086120726,0.13677555322647095,0.19225731492042542,0.1411912441253662,0.13023994863033295,0.1476399414241314,0.17990262806415558,0.1450190743431449
340,0.005673418877354864,0.24723824858665466,0.31918632984161377,0.2738878130912781,0.21076957881450653,0.20056521892547607,0.33472222089767456,0.2525244599580765
341,0.00514273356401384,0.18778546154499054,0.2756606638431549,0.22980600595474243,0.16489730775356293,0.1614529937505722,0.24627643823623657,0.1984678569436073
342,0.004569636678200692,0.213911235332489,0.44517630338668823,0.3345505893230438,0.2105976790189743,0.17122161388397217,0.5798051953315735,0.2911014920473099
343,0.005762447135717032,0.23951449990272522,0.5077237486839294,0.36563125252723694,0.1629732847213745,0.16424701362848282,0.5369712114334106,0.28908930338919164
344,0.0058435757881584,0.21196122467517853,0.37671563029289246,0.2857567071914673,0.13886600732803345,0.16933496296405792,0.32052916288375854,0.22629168242216108
345,0.004653528690888121,0.16931600868701935,0.31464502215385437,0.23786571621894836,0.1324070692062378,0.14359227567911148,0.30439555644989014,0.1956987240165472
346,0.004980235966935794,0.23237182199954987,0.3007010519504547,0.25828954577445984,0.15574900805950165,0.18160754442214966,0.2169511616230011,0.21411612018942833
347,0.00559241037101115,0.22872041165828705,0.20445775985717773,0.20122763514518738,0.19086584448814392,0.25659961998462677,0.20249246060848236,0.21583866819739342
348,0.00673292723952326,0.30996403098106384,0.49375811219215393,0.3356437683105469,0.21542483568191528,0.3009725734591484,0.4988517761230469,0.32617152415215966
